code,district,name,street,city,zip_code,email,abbreviation
034057579,302,Základná škola,Janka Kráľa 1,Nová Dubnica,01851,zsjk@zsjk.sk,ZJank1IL
036129046,302,Súkromná základná škola,Slov.národ.povstania 96/3,Nová Dubnica,01851,skoladokoran@szsndca.edu.sk,SSlov3IL
710262205,302,ZŠ Spoj.šk.sv. J.Bosca,Trenčianska 66/28,Nová Dubnica,01851,zs@ssnd.sk,ZTre28IL
036124681,302,ZŠ s MŠ H.Gavloviča,Školská 369,Pruské,01852,riaditel@zspruske.sk,ZSk369IL
710059418,302,Základná škola,Tuchyňa 105,Tuchyňa,01855,zstuchyna@zoznam.sk,ZTu105IL
710059434,302,Základná škola,Zliechov 47,Zliechov,01832,zszliechov@zszliechov.edu.sk,ZZli47IL
710059256,302,Základná škola,Červený Kameň 228,Červený Kameň,01856,zsckamen@gmail.com,ZCe228IL
710057067,303,Základná škola,Brestovec 147,Brestovec,90701,obecbrestovec@stonline.sk,ZBr147MY
036127931,303,Základná škola,Sídl. Dolné Lúky 357,Brezová pod Bradlom,90613,skola@zsbrezova.edu.sk,ZSi357MY
036129879,303,Základná škola,Kostolné 263,Kostolné,91613,zskostolne263@gmail.com,ZKo263MY
710057121,303,ZŠ M.R.Štefánika,Košariská 81,Košariská,90615,skola@zskosariska.sk,ZKos81MY
036128449,303,Základná škola s MŠ,Krajné 173,Krajné,91616,ucitel@zskrajne.sk,ZKr173MY
051253381,303,Základná škola s MŠ,Turá Lúka 131,Myjava,90703,zssms.turaluka@zstlukamy.edu.sk,ZTu131MY
031827691,303,Základná škola,Viestova 1,Myjava,90701,riaditzsv@gmail.com,ZVies1MY
031202802,303,Základná škola,Štúrova 18,Myjava,90701,riaditel@zsmyjava.org,ZStu18MY
710057300,303,Základná škola,Rudník 2,Rudník,90623,zs2rudnik.edu.sk@zoznam.sk,ZRudn2MY
042285488,303,Základná škola s MŠ,Stará Myjava 141,Stará Myjava,90701,zs_staramyjava@centrum.sk,ZSt141MY
036127922,303,Základná škola s MŠ,Vrbovce 147,Vrbovce,90606,skola.zs@vrbovce.sk,ZVr147MY
036125296,304,ZŠ s MŠ J.M.Hurbana,Beckov 410,Beckov,91638,riaditel@zsbeckov.edu.sk,ZBe410NM
036125083,304,ZŠ s MŠ Ľ.V.Riznera,Bošáca 396,Bošáca,91307,zslvrbosaca@gmail.com,ZBo396NM
036125075,304,ZŠ s MŠ Ľ. Podjavorinsk,Bzince pod Javorinou 346,Bzince pod Javorinou,91611,zs.bzince@post.sk,ZBz346NM
036125440,304,Základná škola s MŠ,Horná Streda 391,Horná Streda,91624,zssmshorna.streda@gmail.com,ZHo391NM
036125288,304,Základná škola s MŠ,Kočovce 380,Kočovce,91631,riaditel@zskocovce.sk,ZKo380NM
042025737,304,Základná škola s MŠ,Kálnica 385,Kálnica,91637,zskalnica@zskalnica.edu.sk,ZKa385NM
036125105,304,ZŠ s MŠ Samuela Štúra,Lubina 1,Lubina,91612,skola@zslubina.edu.sk,ZLubi1NM
036125563,304,ZŠ s MŠ,Lúka 135,Lúka,91634,skola@zaluka.edu.sk,ZLu135NM
710045883,304,ZŠ Spoj.šk,Moravské Lieskové 252,Moravské Lieskové,91642,zsml252@gmail.com,ZMo252NM
036125377,304,Základná škola s MŠ,Nová Bošáca 76,Nová Bošáca,91308,zsnovabosaca@centrum.sk,ZNov76NM
710262191,304,ZŠ Spoj.šk.sv. Jozefa,Klčové 87,Nové Mesto nad Váhom,91501,ssjozefnm@gmail.com,ZKlc87NM
031202667,304,Základná škola,Kpt. Nálepku 855,Nové Mesto nad Váhom,91501,zsnalnmnv@gmail.com,ZKp855NM
036125148,304,Základná škola,Odborárska 1374,Nové Mesto nad Váhom,91501,zsodborarska@stonline.sk,ZOdborNM
031202675,304,Základná škola,Tematínska 2092,Nové Mesto nad Váhom,91501,zstematinska@mail.icss.sk,ZTematNM
036125300,304,ZŠ s MŠ Jána Hollého,Pobedim 433,Pobedim,91623,zspobedim@gmail.com,ZPo433NM
036125431,304,Základná škola s MŠ,Podolie 804,Podolie,91622,zspodolie@gmail.com,ZPo804NM
051906236,304,ZŠ s MŠ kar. A.R.,Považany 216,Považany,91626,zs.povazany.edu@gmail.com,ZPo216NM
036125121,304,Základná škola,Hurbanova 128/25,Stará Turá,91601,administrativa@zsstaratura.sk,ZHur25NM
710057849,304,Základná škola,Vaďovce 93,Vaďovce,91613,zsvadovce@centrum.sk,ZVad93NM
036125458,304,ZŠ 4. sednice Tatrína,Pionierska 351,Čachtice,91621,riaditel@zscachtice.edu.sk,ZPi351NM
037914821,304,Základná škola s MŠ,Častkovce 157,Častkovce,91627,zscastkovce@gmail.com,ZCa157NM
036115207,305,Základná škola,Školská 14,Bošany,95618,zsbosany@zsbosany.edu.sk,ZSko14PE
710057520,305,Základná škola,Brodzany 25,Brodzany,95842,zsbrodzany@centrum.sk,ZBro25PE
036125687,305,ZŠ V. Beniaka s MŠ,Školská 186/13,Chynorany,95633,skola@zschynorany.edu.sk,ZSko13PE
710057407,305,Základná škola,Hradište 277,Hradište,95854,obecnaskola@post.sk,ZHr277PE
036125636,305,Základná škola,Klátova Nová Ves 351,Klátova Nová Ves,95844,zsknv@stonline.sk,ZKl351PE
710057512,305,Základná škola,Ostratice 188,Ostratice,95634,beata88@pobox.sk,ZOs188PE
036125610,305,Základná škola,Malinovského 1160/31,Partizánske,95806,zsmalinov@gmail.com,ZMal31PE
036125661,305,Základná škola R.K.,Nádražná 955,Partizánske,95801,zsnadpe@gmail.com,ZNa955PE
042377498,305,Cirkevná ZŠ J.Krstiteľa,Nám. SNP č. 200/22,Partizánske,95801,sekretariat@czsjanakrstitela.sk,CNam22PE
036125601,305,Základná škola R.Jašíka,Obuvnícka 432/23,Partizánske,95801,zsrjasikape@gmail.com,ZObu23PE
034017011,305,Základná škola s MŠ,Veľká Okružná 1089/19,Partizánske,95801,zsvopar@gmail.com,ZVel19PE
036125679,305,Základná škola,Športovcov 372/21,Partizánske,95804,zsvelkebielice@gmail.com,ZSpo21PE
036125644,305,Základná škola s MŠ,Skačany 539,Skačany,95853,zs.skacany@gmail.com,ZSk539PE
036125709,305,Základná škola,Veľké Uherce 145,Veľké Uherce,95841,zsvuherce@zsvuherce.edu.sk,ZVe145PE
710057652,305,Základná škola,Veľký Klíž 106,Veľký Klíž,95845,zsvelkykliz@gmail.com,ZVe106PE
036125695,305,Základná škola s MŠ,Školská 219,Žabokreky nad Nitrou,95852,skola@zszabokrekynn.edu.sk,ZSk219PE
042285755,306,ZŠ s MŠ,Brvnište 388,Brvnište,01812,zsmsbrvniste@gmail.com,ZBr388PB
036125822,306,Základná škola,Dolná Mariková 470,Dolná Mariková,01802,zsdmarikova@stonline.sk,ZDo470PB
036125814,306,Základná škola,Domaniža 103,Domaniža,01816,zs@zsdomaniza.edu.sk,ZDo103PB
710059302,306,Základná škola,Jasenica 214,Jasenica,01817,skola@zsjasenica.edu.sk,ZJa214PB
051279118,306,ZŠ s MŠ,Papradno 312,Papradno,01813,zs@zspapradno.edu.sk,ZPa312PB
031202365,306,Základná škola DTatarku,Plevník-Drienové 284,Plevník-Drienové,01826,zsplevnik@centrum.sk,ZPl284PB
017054389,306,ZŠ sv. Augustína,Moyzesova 1,Považská Bystrica,01701,riaditel@svaugustin.sk,ZMoyz1PB
035995998,306,Základná škola,Nemocničná 987/2,Považská Bystrica,01701,1zs@povazska-bystrica.sk,ZNemo2PB
042276641,306,Základná škola s MŠ,Považské Podhradie 169,Považská Bystrica,01704,zspp@zspodhradpb.sk,ZPo169PB
031202349,306,Základná škola,Slov. partizánov 1133/53,Považská Bystrica,01701,skola@piatazs.sk,ZSlo53PB
035995955,306,Základná škola,Slovanská 1415/7,Považská Bystrica,01707,7zs@stonline.sk,ZSlov7PB
036129852,306,Súkr. ZŠ DSA,Sídl. Rozkvet 2047,Považská Bystrica,01701,8zs@povazska-bystrica.sk,SSidlRPB
035995963,306,Základná škola,Sídl. SNP 1484,Považská Bystrica,01701,6zs@povazska-bystrica.sk,ZSidlSPB
035995947,306,Základná škola,Sídl. Stred 44/1,Považská Bystrica,01701,4zs@povazska-bystrica.sk,ZSidl1PB
042276632,306,Základná škola s MŠ,m. č. Považská Teplá 181,Považská Bystrica,01705,zspovtepla@gmail.com,Zmc181PB
031202331,306,Základná škola,Školská 235/10,Považská Bystrica,01701,kovarova@centrum.sk,ZSko10PB
710059396,306,Základná škola,Prečín 106,Prečín,01815,zsprecin@gmail.com,ZPr106PB
031202357,306,ZŠ Štefana Závodníka,Pružina 408,Pružina,01822,pruzinazs@gmail.com,ZPr408PB
710059337,306,Základná škola,Slopná 96,Slopná,01821,skola@zsslopna.edu.sk,ZSlo96PB
036131644,306,Základná škola s MŠ,Sverepec 240,Sverepec,01701,skolasverepec@centrum.sk,ZSv240PB
036129798,306,Základná škola s MŠ,Udiča 248,Udiča,01801,zssms.udica@gmail.com,ZUd248PB
031201628,307,Základná škola s MŠ,Školská 292/7,Bojnice,97201,zsmsboj@stonline.sk,ZSkol7PD
036126659,307,Základná škola s MŠ,M. Nešporu 12/1,Bystričany,97245,riaditelstvo@zsbystricany.sk,ZMNes1PD
036126675,307,ZŠ G.Drozda s MŠ,Chrenovec-Brusno 395,Chrenovec-Brusno,97232,zs.chrenovec_brusno@stonline.sk,ZCh395PD
037913743,307,Základná škola s MŠ,Cigeľ 276,Cigeľ,97101,zsmscigel@zoznam.sk,ZCi276PD
037915380,307,Základná škola s MŠ,Diviacka Nová Ves 260,Diviacka Nová Ves,97224,zsdivnves@pobox.sk,ZDi260PD
036126683,307,ZŠ s MŠ,Diviaky nad Nitricou 121,Diviaky nad Nitricou,97225,riaditelstvo@zsdini.edu.sk,ZDi121PD
036126691,307,Základná škola s MŠ,Ľ. Štúra 71/1,Dolné Vestenice,97223,zsvestenice@gmail.com,ZLStu1PD
036126926,307,Základná škola,Mierové námestie 255/27,Handlová,97251,zsmierha@gmail.com,ZMie27PD
031201784,307,Základná škola,Morovnianska cesta 1866/5,Handlová,97251,elena.soltysova@gmail.com,ZMoro5PD
031201768,307,Základná škola,Školská 526/53,Handlová,97251,zsskolha@gmail.com,ZSko53PD
036126713,307,Základná škola s MŠ,Horná Ves 360,Horná Ves,97248,zshorna.ves@zoznam.sk,ZHo360PD
036126721,307,Základná škola,Školská 192/8,Kamenec pod Vtáčnikom,97244,zskamenec@gmail.com,ZSkol8PD
031201636,307,Základná škola,SNP 587/4,Kanianka,97217,zakladna.skola.kanianka@gmail.com,ZSNP54PD
036126730,307,Základná škola s MŠ,Nová 525,Koš,97241,zskos@stonline.sk,ZNo525PD
036126748,307,Základná škola s MŠ,Lazany 423,Lazany,97211,skola@zslazany.edu.sk,ZLa423PD
036126756,307,Základná škola,Školská 766/2,Lehota pod Vtáčnikom,97242,zslehotavt@szm.sk,ZSkol2PD
036131415,307,Základná škola s MŠ,Liešťany 192,Liešťany,97227,zsmsliestany@centrum.sk,ZLi192PD
036126764,307,ZŠ s MŠ V. Benedikta,Ul. Družby 339/2,Nedožery-Brezany,97212,zsnb@centrum.sk,ZUlDr2PD
710262108,307,ZŠ SŠ - Grundsch. mit K,Školská 370/19,Nitrianske Pravno,97213,zsnitrianskepravno@gmail.com,ZSko19PD
036126772,307,Základná škola,Školská 492/15,Nitrianske Rudno,97226,zsnrudno@gmail.com,ZSko15PD
042020131,307,ZŠ s MŠ Fraňa Madvu,Nitrianske Sučany 352,Nitrianske Sučany,97221,zsnsucany@gmail.com,ZNi352PD
036126781,307,Základná škola s MŠ,Nitrica 41,Nitrica,97222,zsnitrica@gmail.com,ZNit41PD
036126799,307,Základná škola,Pribinova 123/9,Nováky,97271,zsnovaky@gmail.com,ZPrib9PD
710059523,307,Základná škola,Opatovce nad Nitrou 509,Opatovce nad Nitrou,97202,skolaopatovce@gmail.com,ZOp509PD
031201741,307,Základná škola,Školská 56/9,Oslany,97247,ekonomka@zsoslany.sk,ZSkol9PD
710213050,307,ZŠ PSŠ F.Hanáka,A. Hlinku 44,Prievidza,97101,skola@piaristi-pd.sk,ZAHl44PD
710238401,307,ZŠ Súk.Spoj.šk.,M. Falešníka 6,Prievidza,97101,eskolapd@eskolapd.sk,ZMFal6PD
050895222,307,ZŠ s MŠ,Malonecpalská ulica 206/3,Prievidza,97101,zsmalonecpalska@gmail.com,ZMalo3PD
036126802,307,Základná škola,Mariánska ulica 554/19,Prievidza,97101,vedenie@marianska.sk,ZMar19PD
036126985,307,Základná škola,Rastislavova ulica 416/4,Prievidza,97101,info@zsrastislavovapd.edu.sk,ZRast4PD
036126942,307,Základná škola,Ulica Energetikov 242/39,Prievidza,97101,riaditel@zsenerpd.edu.sk,ZUli39PD
050895214,307,ZŠ s MŠ,Ulica P. Dobšinského 746/,Prievidza,97101,zsdobs@gmail.com,ZUl746PD
031201725,307,Základná škola,Ulica P. J. Šafárika 3,Prievidza,97101,zssafarika@centrum.sk,ZUlic3PD
031201661,307,Základná škola,Ulica S. Chalupku 313/14,Prievidza,97101,jpasovsky@atlas.sk,ZUli14PD
036126811,307,Základná škola s MŠ,Komenského 428/43,Ráztočno,97231,zsraztocno@gmail.com,ZKom43PD
710059558,307,Základná škola,Hlavná 375,Sebedražie,97205,zssebedrazie@szm.sk,ZHl375PD
710059566,307,Základná škola,Tužina 327,Tužina,97214,zstuzina@zoznam.sk,ZTu327PD
031201733,307,Základná škola s MŠ,Valaská Belá 242,Valaská Belá,97228,zsvalbel@gmail.com,ZVa242PD
036126829,307,Základná škola,J. A. Komenského 161/6,Zemianske Kostoľany,97243,zszemkos@gmail.com,ZJAKo6PD
036126667,307,Základná škola s MŠ,Čavoj 35,Čavoj,97229,zscavoj@pobox.sk,ZCav35PD
042019877,307,Základná škola s MŠ,Školská 375/23,Čereňany,97246,zscerenany@gmail.com,ZSko23PD
036125717,308,Základná škola,Slatinská 3,Beluša,01861,zs.belusa@stonline.sk,ZSlat3PU
037922386,308,Základná škola s MŠ,Dohňany 468,Dohňany,02051,zsdohnany@zsdohnany.sk,ZDo468PU
710059400,308,Základná škola,Školská 125,Dolné Kočkovce,02001,zsdolkoc@gmail.com,ZSk125PU
710059299,308,Základná škola,Horovce 79,Horovce,02062,zs.horovce@gmail.com,ZHor79PU
036129771,308,Základná škola s MŠ,Lazy pod Makytou 148,Lazy pod Makytou,02055,zslazy@zslazy.edu.sk,ZLa148PU
036125571,308,ZŠ s MŠ J.A.Komenského,Lednica 350,Lednica,02063,zslednica@centrum.sk,ZLe350PU
031202462,308,ZŠ Eduarda Schreibera,Schreiberova 372,Lednické Rovne,02061,riaditelstvo@zsledrovne.edu.sk,ZSc372PU
031202471,308,Základná škola s MŠ,Lysá pod Makytou 44,Lysá pod Makytou,02054,skola@zslysa.edu.sk,ZLys44PU
035995912,308,Základná škola,Gorazdova 1174/2,Púchov,02001,skola@zsgorazdpv.edu.sk,ZGora2PU
035995904,308,ZŠ J.A.Komenského,Komenského 652/50,Púchov,02001,zskomenskeho@centrum.sk,ZKom50PU
031202420,308,Základná škola,Mládežnícka 1434/16,Púchov,02001,skola@zsmlapv.edu.sk,ZMla16PU
036129011,308,Cirkevná ZŠ sv. Margity,Námestie slobody 562/1,Púchov,02001,czs_puchov@post.sk,CName1PU
036125784,308,Základná škola s MŠ,Slovanská 330/23,Púchov,02001,slovanska23@gmail.com,ZSlo23PU
710155040,308,Základná škola,Hlavná 83,Streženice,02001,zsstrezenice@centrum.sk,ZHla83PU
042276675,308,ZŠ s MŠ,Visolaje 150,Visolaje,01861,zsvisolaje@zsvisolaje.edu.sk,ZVi150PU
036125580,308,Základná škola s MŠ,Zubák 192,Zubák,02064,skolazubak@seznam.cz,ZZu192PU
031202411,308,Základná škola s MŠ,Záriečie 136,Záriečie,02052,zszariecie@centrum.sk,ZZa136PU
710057679,309,Základná škola,Bobot 63,Bobot,91325,zs@bobot.sk,ZBob63TN
036129780,309,Základná škola s MŠ,Chocholná-Velčice 313,Chocholná-Velčice,91304,zschocholnavelcice@gmail.com,ZCh313TN
036129836,309,Základná škola s MŠ,Dolná Poruba 88,Dolná Poruba,91444,zssms.dp@gmail.com,ZDol88TN
036125873,309,ZŠ s MŠ Rudolfa Hečku,Dolná Súča 252,Dolná Súča,91332,zskladnw@zsdolsuca.edu.sk,ZDo252TN
036125911,309,Základná škola s MŠ,Drietoma 453,Drietoma,91303,skola@zsdrietoma.sk,ZDr453TN
036129763,309,Základná škola s MŠ,Dubodiel 335,Dubodiel,91323,skolickadubodiel@azet.sk,ZDu335TN
036125881,309,ZŠ s MŠ Michala Rešetku,Horná Súča 242,Horná Súča,91333,zshs@email.cz,ZHo242TN
036125938,309,ZŠ s MŠ Václava Mitúcha,Školská 368/2,Horné Srnie,91442,zshsrnie@gmail.com,ZSkol2TN
036129861,309,Základná škola s MŠ,Ivanovce 18,Ivanovce,91305,riaditel@zsivanovce.edu.sk,ZIva18TN
036126594,309,ZŠ s MŠ Jána Smreka,Melčice-Lieskové 377,Melčice-Lieskové,91305,riaditel@zs-melcice.sk,ZMe377TN
710057776,309,Základná škola,Mníchova Lehota 85,Mníchova Lehota,91321,zsmlehota@centrum.sk,ZMni85TN
036125920,309,Základná škola s MŠ,Motešice 77,Motešice,91326,riaditelka.zssmsmotesice@gmail.com,ZMot77TN
036125946,309,Základná škola,Janka Palu 2,Nemšová,91441,riaditelka@zsnemsova.sk,ZJank2TN
710171900,309,ZŠ sv.M. Kat.spoj. škol,Školská 9,Nemšová,91441,zs.sv.michala@gmail.com,ZSkol9TN
710057784,309,Základná škola,Neporadza 132,Neporadza,91326,skola@zs132neporadza.edu.sk,ZNe132TN
036125954,309,Základná škola s MŠ,Omšenie 629,Omšenie,91443,ekonom@zsomsenie.edu.sk,ZOm629TN
037914162,309,Základná škola s MŠ,Selec 183,Selec,91336,zsselec@zsselec.edu.sk,ZSe183TN
037914359,309,Základná škola s MŠ,Skalka nad Váhom 103,Skalka nad Váhom,91331,riaditel@zsskalka.sk,ZSk103TN
036125997,309,Základná škola s MŠ,Soblahov 404,Soblahov,91338,zssoblahov@gmail.com,ZSo404TN
036126560,309,Základná škola s MŠ,Svinná 131,Svinná,91324,zs.ms.svinna@svinna.sk,ZSv131TN
034008900,309,Základná škola,J. Braneckého 130/15,Trenčianska Teplá,91401,riaditel@zstrencianskatepla.sk,ZJBr15TN
031201458,309,Základná škola s MŠ S T,Trenčianska Turná 30,Trenčianska Turná,91321,skola@zstrencturna.edu.sk,ZTre30TN
036126586,309,Základná škola,Trenčianske Jastrabie 115,Trenčianske Jastrabie,91322,zstj.riaditel@gmail.com,ZTr115TN
031201440,309,ZŠ Jána Lipského s MŠ,Trenčianske Stankovce 405,Trenčianske Stankovce,91311,zstrenstan@centrum.sk,ZTr405TN
034000976,309,Základná škola A.B,SNP 6,Trenčianske Teplice,91451,skola@ttzs.sk,ZSNP66TN
031870431,309,Základná škola,Bezručova 66,Trenčín,91101,sestka@zsbezrucatn.edu.sk,ZBez66TN
051074800,309,ZŠ s MŠ A-S a B.,Braneckého 4,Trenčín,91101,zunladni@zsasbtn.sk,ZBran4TN
036126543,309,Základná škola,Dlhé Hony 1,Trenčín,91101,zs.dlhehony@stonline.sk,ZDlhe1TN
036126918,309,Základná škola,Hodžova 37,Trenčín,91101,skola@sedmicka.eu,ZHod37TN
031201431,309,Základná škola,Kubranská 80,Trenčín,91101,zskubranska80@gmail.com,ZKub80TN
710228538,309,Súkromná ZŠ FUTURUM,Na dolinách 27,Trenčín,91105,skola@szsfuturum.sk,SNad27TN
036125971,309,Základná škola,Na dolinách 27,Trenčín,91105,riaditel@zsdoltn.edu.sk,ZNad27TN
036126551,309,Základná škola,Novomeského 11,Trenčín,91108,novomeskeho@9zstn.sk,ZNov11TN
710057830,309,Základná škola,Potočná 86,Trenčín,91101,skola@zspotocnatn.edu.sk,ZPot86TN
034008306,309,Základná škola,Veľkomoravská 12,Trenčín,91105,zsvelkotn@zs4.sk,ZVel12TN
036126608,309,Základná škola,Východná 9,Trenčín,91108,skola@zsvychodna.sk,ZVych9TN
037918818,309,Základná škola s MŠ,Veľká Hradná 299,Veľká Hradná,91324,ekonom@zsvelkahradna.sk,ZVe299TN
710156170,401,Základná škola,Bajč 251,Bajč,94654,zs.bajc@zoznam.sk,ZBa251KN
037867024,401,Základná škola,Bátorove Kosihy 892,Bátorove Kosihy,94634,zs@zssbatorkosihy.edu.sk,ZBa892KN
037867016,401,ZŠ J. Kovátsa s VJM,Hlavná 889,Bátorove Kosihy,94634,zs@zsbatorkosihy.edu.sk,ZHl889KN
037867008,401,ZŠ Mihálya Katonu s VJM,Hlavná 503,Búč,94635,kmaibucs@gmail.com,ZHl503KN
037861140,401,ZŠ L.Tarczyho s VJM,Školská 332,Chotín,94631,tarczy@zschotin.edu.sk,ZSk332KN
037861255,401,Základná škola,Starohorská 8,Dulovce,94656,zsdulovce.edu@gmail.com,ZStar8KN
037861123,401,Základná škola,Nám. Konkolyho-Thege 2,Hurbanovo,94701,zs.hurbanovo@gmail.com,ZNamK2KN
037861158,401,ZŠ s MŠ Á.Fesztyho sVJM,Športová 7,Hurbanovo,94701,fesztyalapiskola@gmail.com,ZSpor7KN
037866788,401,Základná škola s MŠ,Školská ulica 89/7,Imeľ,94652,skola@zsimel.edu.sk,ZSkol7KN
037861115,401,ZŠ s MŠ K.Dömeho s VJM,Ďatelinová ulica 296,Iža,94639,duskat@centrum.sk,ZDa296KN
042371091,401,ZŠ s MŠ Gy. Lőrincza,Hlavná 102,Kameničná,94601,skola.kamenicna@centrum.sk,ZHl102KN
710249888,401,Cirk. ZŠ s MŠ - Cirk. S,Brnenské námestie 15,Kolárovo,94603,cerkevnn@cgymkolarovo.edu.sk,CBrn15KN
037866931,401,ZŠ J. A. Komenského,Rábska 14,Kolárovo,94603,zsrabska@gmail.com,ZRab14KN
037861174,401,ZŠ F.Rákócziho II.s VJM,V. Palkovicha 3,Kolárovo,94603,iskola.rakoczi@gmail.com,ZVPal3KN
037861182,401,ZŠ M.Korvína s VJM,Školská 6,Kolárovo,94603,skolska6kolarovo@pobox.sk,ZSkol6KN
710178220,401,Cirk. ZŠ s MŠ - Cirk. S,Biskupa Királya 30,Komárno,94505,marianum@zsgmarianum.edu.sk,CBis30KN
037861204,401,ZŠ s VJM - Alapiskola,Eötvösa 39,Komárno,94501,sekretariat@eotvos.sk,ZEot39KN
037861212,401,Zákl.šk. J.A.Komenského,Komenského 3,Komárno,94501,info@zskomenskehokn.sk,ZKome3KN
036105881,401,ZŠ M.Jókaiho s VJM,Mieru 2,Komárno,94553,zsulmierukn@gmail.com,ZMier2KN
037861221,401,Základná škola,Pohraničná 9,Komárno,94501,info@zspohranicna.sk,ZPohr9KN
037861191,401,ZŠ s VJM - Alapiskola,Práce 24,Komárno,94501,zsulicaprace.komarno@gmail.com,ZPra24KN
037861131,401,Základná škola,Rozmarínová 1,Komárno,94501,office@zsrozkn.edu.sk,ZRozm1KN
710178263,401,ZŠ s MŠ - Alapiskola,Kravany nad Dunajom 143,Kravany nad Dunajom,94636,karvaiskola@centrum.sk,ZKr143KN
037866800,401,ZŠ s VJM - Alapiskola,Cesta na vŕšku 1,Marcelová,94632,zssvjmmarcelova@centrum.sk,ZCest1KN
037866796,401,Základná škola,Cesta na vŕšku 1,Marcelová,94632,zsslovmarcelova@gmail.com,ZCest1KN
036103918,401,Reformovaná CZŠ s VJM,Martovce 145,Martovce,94701,reamartos@pnet.sk,RMa145KN
037867041,401,ZŠ G.Édesa s VJM,Hlavná 359,Modrany,94633,szaszveronika27@gmail.com,ZHl359KN
037866818,401,ZŠ s VJM - Alapiskola,Moča 417,Moča,94637,dunamocssuli@gmail.com,ZMo417KN
037861107,401,ZŠ s VJM - Alapiskola,Komenského 21,Nesvady,94651,iskola4@gmail.com,ZKom21KN
037861247,401,Základná škola,Komenského 21,Nesvady,94651,riaditelzs@gmail.com,ZKom21KN
037866915,401,ZŠ sMŠ J.Hetényiho sVJM,Nitrianska 378,Okoličná na Ostrove,94613,zakladnaskolaekel@gmail.com,ZNi378KN
037867172,401,Základná škola,"Pavilón B, Školská 26",Pribeta,94655,zskolapribeta@gmail.com,ZPav26KN
037866966,401,ZŠ s VJM - Alapiskola,Školská 8,Pribeta,94655,zsmpribeta@gmail.com,ZSkol8KN
710056354,401,ZŠ s VJM - Alapiskola,Radvaň nad Dunajom 248,Radvaň nad Dunajom,94638,zsradvand@gmail.com,ZRa248KN
037866923,401,ZŠ s VJM - Alapiskola,Hlavná 27,Sokolce,94617,sokolcezsm@gmail.com,ZHla27KN
037867121,401,Základná škola s MŠ,Školská 22,Svätý Peter,94657,zsspriad@gmail.com,ZSko22KN
037861166,401,ZŠ sMŠ J.Kossányiho VJM,Školská 22,Svätý Peter,94657,zs.vjm@zssvpeter.edu.sk,ZSko22KN
